Preco_Seguro_x,Modelo_x,Ano_x,Categoria_x,Volume_Motor_x,Quilometragem_x,Cilindros_x,Cor_x,Airbag_x,Preco_Seguro_y,Modelo_y,Ano_y,Categoria_y,Volume_Motor_y,Quilometragem_y,Cilindros_y,Cor_y,Airbag_y
13310,FIT,2015,HATCHBACK,13,101920,4.0,PRATA,4,13310,256,25,3,13,101920,4.0,9,4
8154,FIT,2007,HATCHBACK,13,190000,4.0,CINZA,4,8154,256,17,3,13,190000,4.0,5,4
8467,FIT,2005,HATCHBACK,13,178000,4.0,PRATA,4,8467,256,15,3,13,178000,4.0,9,4
11917,FIT,2013,HATCHBACK,13,130000,4.0,BRANCO,4,11917,256,23,3,13,130000,4.0,4,4
9095,FIT,2008,SEDAN,13,180000,4.0,PRETO,7,9095,256,18,9,13,180000,4.0,10,7
30906,FIT,2014,HATCHBACK,15,52800,4.0,LARANJA,4,30906,256,24,3,15,52800,4.0,7,4
5300,FIT,2013,HATCHBACK,13,97536,4.0,BRANCO,4,5300,256,23,3,13,97536,4.0,4,4
38182,FIT,2015,HATCHBACK,15,60539,4.0,PRETO,4,38182,256,25,3,15,60539,4.0,10,4
13397,FIT,2013,HATCHBACK,13,131200,4.0,PRETO,4,13397,256,23,3,13,131200,4.0,10,4
23659,FIT,2017,HATCHBACK,13,49000,4.0,PRETO,4,23659,256,27,3,13,49000,4.0,10,4
7840,FIT,2012,HATCHBACK,13,108000,4.0,AZUL,6,7840,256,22,3,13,108000,4.0,1,6
10569,FIT,2014,HATCHBACK,15,97512,4.0,AZUL,4,10569,256,24,3,15,97512,4.0,1,4
7527,FIT,2012,HATCHBACK,13,62000,4.0,BRANCO,6,7527,256,22,3,13,62000,4.0,4,6
1900,FIT,2003,HATCHBACK,13,161000,4.0,BRANCO,2,1900,256,13,3,13,161000,4.0,4,2
17249,FIT,2012,HATCHBACK,15,125000,4.0,PRETO,4,17249,256,22,3,15,125000,4.0,10,4
7683,FIT,2003,HATCHBACK,13,186000,4.0,PRATA,5,7683,256,13,3,13,186000,4.0,9,5
7370,FIT,2004,HATCHBACK,13,136000,4.0,AZUL CLARO,5,7370,256,14,3,13,136000,4.0,2,5
9408,FIT,2006,HATCHBACK,15,140000,4.0,PRETO,4,9408,256,16,3,15,140000,4.0,10,4
25387,FIT,2015,HATCHBACK,15,87573,4.0,PRETO,4,25387,256,25,3,15,87573,4.0,10,4
9095,FIT,2005,SEDAN,15,148000,4.0,VERDE,2,9095,256,15,9,15,148000,4.0,13,2
6115,FIT,2011,HATCHBACK,13,158000,4.0,BRANCO,8,6115,256,21,3,13,158000,4.0,4,8
12074,FIT,2008,HATCHBACK,15,200000,4.0,LARANJA,8,12074,256,18,3,15,200000,4.0,7,8
7840,FIT,2003,HATCHBACK,13,157000,4.0,VERMELHO,2,7840,256,13,3,13,157000,4.0,14,2
7840,FIT,2005,SEDAN,13,230000,4.0,BRANCO,6,7840,256,15,9,13,230000,4.0,4,6
6586,FIT,2011,HATCHBACK,13,118000,4.0,PRETO,2,6586,256,21,3,13,118000,4.0,10,2
5500,FIT,2011,HATCHBACK,13,50000,4.0,PRATA,4,5500,256,21,3,13,50000,4.0,9,4
11133,FIT,2012,SEDAN,15,90000,4.0,BRANCO,2,11133,256,22,9,15,90000,4.0,4,2
6899,FIT,2012,HATCHBACK,13,146000,4.0,BRANCO,2,6899,256,22,3,13,146000,4.0,4,2
60502,FIT,2018,HATCHBACK,15,8000,4.0,PRETO,4,60502,256,28,3,15,8000,4.0,10,4
10349,FIT,2014,HATCHBACK,15,136000,4.0,PRATA,6,10349,256,24,3,15,136000,4.0,9,6
14831,FIT,2016,HATCHBACK,13,109839,4.0,AZUL,4,14831,256,26,3,13,109839,4.0,1,4
45872,FIT,2016,HATCHBACK,15,35934,4.0,PRETO,4,45872,256,26,3,15,35934,4.0,10,4
5802,FIT,2003,SEDAN,13,0,4.0,PRETO,6,5802,256,13,9,13,0,4.0,10,6
8154,FIT,2012,HATCHBACK,13,67000,4.0,BRANCO,2,8154,256,22,3,13,67000,4.0,4,2
10663,FIT,2008,HATCHBACK,13,155000,4.0,PRETO,4,10663,256,18,3,13,155000,4.0,10,4
6899,FIT,2004,SEDAN,13,160000,4.0,PRATA,2,6899,256,14,9,13,160000,4.0,9,2
7279,FIT,2015,UNIVERSAL,13,138520,4.0,PRATA,4,7279,256,25,10,13,138520,4.0,9,4
32945,FIT,2013,HATCHBACK,13,17150,4.0,BRANCO,4,32945,256,23,3,13,17150,4.0,4,4
17249,FIT,2012,HATCHBACK,15,160000,4.0,BRANCO,0,17249,256,22,3,15,160000,4.0,4,0
16107,FIT,2014,HATCHBACK,13,35479,4.0,AZUL,4,16107,256,24,3,13,35479,4.0,1,4
7527,FIT,2004,HATCHBACK,13,150000,4.0,PRATA,4,7527,256,14,3,13,150000,4.0,9,4
17023,FIT,2014,HATCHBACK,15,52350,4.0,PRATA,4,17023,256,24,3,15,52350,4.0,9,4
12758,FIT,2015,HATCHBACK,15,161414,4.0,PRATA,4,12758,256,25,3,15,161414,4.0,9,4
11917,FIT,2010,HATCHBACK,15,129000,4.0,AZUL,0,11917,256,20,3,15,129000,4.0,1,0
31211,FIT,2018,UNIVERSAL,15,57809,4.0,PRETO,4,31211,256,28,10,15,57809,4.0,10,4
24775,FIT,2017,HATCHBACK,15,25000,4.0,ROXO,12,24775,256,27,3,15,25000,4.0,12,12
7527,FIT,2004,HATCHBACK,13,150000,4.0,PRATA,4,7527,256,14,3,13,150000,4.0,9,4
5802,FIT,2011,HATCHBACK,13,95000,4.0,AZUL,8,5802,256,21,3,13,95000,4.0,1,8
12231,FIT,2012,HATCHBACK,13,126000,4.0,PRATA,5,12231,256,22,3,13,126000,4.0,9,5
10450,FIT,2012,HATCHBACK,13,311000,2.0,BRANCO,6,10450,256,22,3,13,311000,2.0,4,6
11604,FIT,2013,SEDAN,15,47000,4.0,AZUL,12,11604,256,23,9,15,47000,4.0,1,12
8467,FIT,2012,HATCHBACK,15,33000,4.0,PRETO,10,8467,256,22,3,15,33000,4.0,10,10
39189,FIT,2018,HATCHBACK,15,6213,4.0,AZUL,4,39189,256,28,3,15,6213,4.0,1,4
11917,FIT,2010,HATCHBACK,15,206400,4.0,CINZA,6,11917,256,20,3,15,206400,4.0,5,6
15367,FIT,2011,HATCHBACK,15,120000,4.0,CINZA,6,15367,256,21,3,15,120000,4.0,5,6
13203,FIT,2015,HATCHBACK,13,137533,4.0,PRATA,4,13203,256,25,3,13,137533,4.0,9,4
7213,FIT,2010,HATCHBACK,13,9200,4.0,AZUL,2,7213,256,20,3,13,9200,4.0,1,2
17813,FIT,2013,UNIVERSAL,13,68614,4.0,PRETO,4,17813,256,23,10,13,68614,4.0,10,4
7840,FIT,2005,HATCHBACK,13,160250,4.0,PRETO,5,7840,256,15,3,13,160250,4.0,10,5
23082,FIT,2013,HATCHBACK,15,87000,4.0,BRANCO,4,23082,256,23,3,15,87000,4.0,4,4
7213,FIT,2003,HATCHBACK,15,240000,4.0,AZUL,0,7213,256,13,3,15,240000,4.0,1,0
11917,FIT,2012,HATCHBACK,13,13000,4.0,MARROM,2,11917,256,22,3,13,13000,4.0,8,2
24512,FIT,2015,HATCHBACK,15,111649,4.0,PRETO,4,24512,256,25,3,15,111649,4.0,10,4
10663,FIT,2014,SEDAN,15,115000,4.0,PRATA,2,10663,256,24,9,15,115000,4.0,9,2
16719,FIT,2013,HATCHBACK,15,154400,4.0,PRATA,4,16719,256,23,3,15,154400,4.0,9,4
12544,FIT,2011,HATCHBACK,13,140000,4.0,BRANCO,4,12544,256,21,3,13,140000,4.0,4,4
21953,FIT,2014,SEDAN,15,78400,4.0,AZUL,6,21953,256,24,9,15,78400,4.0,1,6
8624,FIT,2005,HATCHBACK,15,190000,4.0,PRATA,2,8624,256,15,3,15,190000,4.0,9,2
8467,FIT,2001,HATCHBACK,13,150346,6.0,PRATA,4,8467,256,11,3,13,150346,6.0,9,4
22900,FIT,2018,HATCHBACK,13,2635,4.0,PRATA,4,22900,256,28,3,13,2635,4.0,9,4
8154,FIT,2010,SEDAN,13,0,4.0,PRATA,2,8154,256,20,9,13,0,4.0,9,2
13172,FIT,2014,HATCHBACK,15,60000,4.0,BRANCO,4,13172,256,24,3,15,60000,4.0,4,4
7840,FIT,2011,HATCHBACK,13,112000,4.0,PRETO,8,7840,256,21,3,13,112000,4.0,10,8
39615,FIT,2017,HATCHBACK,15,49000,4.0,BRANCO,4,39615,256,27,3,15,49000,4.0,4,4
17327,FIT,2014,UNIVERSAL,15,121000,4.0,PRETO,4,17327,256,24,10,15,121000,4.0,10,4
15486,FIT,2016,HATCHBACK,13,66890,4.0,PRATA,4,15486,256,26,3,13,66890,4.0,9,4
6743,FIT,2003,HATCHBACK,13,134000,2.0,AMARELO,6,6743,256,13,3,13,134000,2.0,0,6
9408,FIT,2014,HATCHBACK,13,139000,4.0,PRATA,2,9408,256,24,3,13,139000,4.0,9,2
11290,FIT,2014,HATCHBACK,15,60000,4.0,PRATA,4,11290,256,24,3,15,60000,4.0,9,4
18817,FIT,2016,HATCHBACK,15,49600,4.0,BRANCO,6,18817,256,26,3,15,49600,4.0,4,6
11726,FIT,2015,HATCHBACK,15,102528,4.0,PRETO,4,11726,256,25,3,15,102528,4.0,10,4
22473,FIT,2013,HATCHBACK,15,55000,4.0,DOURADO,4,22473,256,23,3,15,55000,4.0,6,4
12544,FIT,2011,SEDAN,13,120521,4.0,PRETO,6,12544,256,21,9,13,120521,4.0,10,6
28288,FIT,2014,HATCHBACK,13,36261,4.0,PRETO,4,28288,256,24,3,13,36261,4.0,10,4
7840,FIT,2012,HATCHBACK,13,59000,4.0,PRETO,4,7840,256,22,3,13,59000,4.0,10,4
34560,FIT,2016,UNIVERSAL,15,23779,4.0,AMARELO,4,34560,256,26,10,15,23779,4.0,0,4
12231,FIT,2011,HATCHBACK,13,119000,4.0,PRATA,4,12231,256,21,3,13,119000,4.0,9,4
7840,FIT,2005,HATCHBACK,13,123456,4.0,CINZA,6,7840,256,15,3,13,123456,4.0,5,6
12544,FIT,2012,COUPE,13,140000,4.0,PRATA,10,12544,256,22,1,13,140000,4.0,9,10
12544,FIT,2011,HATCHBACK,13,123000,4.0,AZUL,4,12544,256,21,3,13,123000,4.0,1,4
7840,FIT,2003,HATCHBACK,15,209000,4.0,BRANCO,2,7840,256,13,3,15,209000,4.0,4,2
12388,FIT,2013,HATCHBACK,13,182300,4.0,PRATA,6,12388,256,23,3,13,182300,4.0,9,6
11290,FIT,2011,HATCHBACK,13,120000,4.0,VERMELHO,10,11290,256,21,3,13,120000,4.0,14,10
25387,FIT,2015,HATCHBACK,15,73225,4.0,PRATA,4,25387,256,25,3,15,73225,4.0,9,4
10976,FIT,2013,HATCHBACK,15,109000,4.0,AZUL,8,10976,256,23,3,15,109000,4.0,1,8
9408,FIT,2006,HATCHBACK,15,150000,4.0,PRATA,2,9408,256,16,3,15,150000,4.0,9,2
22502,FIT,2013,HATCHBACK,13,107300,4.0,BRANCO,4,22502,256,23,3,13,107300,4.0,4,4
26949,FIT,2015,UNIVERSAL,13,50927,4.0,AZUL,4,26949,256,25,10,13,50927,4.0,1,4
21316,FIT,2020,HATCHBACK,15,15601,4.0,LARANJA,4,21316,256,30,3,15,15601,4.0,7,4
16264,FIT,2016,HATCHBACK,13,57400,4.0,PRATA,4,16264,256,26,3,13,57400,4.0,9,4
36721,FIT,2017,HATCHBACK,15,30430,4.0,BRANCO,4,36721,256,27,3,15,30430,4.0,4,4
10722,FIT,2014,HATCHBACK,15,81917,4.0,PRATA,4,10722,256,24,3,15,81917,4.0,9,4
7840,FIT,2005,HATCHBACK,13,126000,4.0,PRATA,4,7840,256,15,3,13,126000,4.0,9,4
9408,FIT,2005,SEDAN,13,170000,4.0,PRATA,4,9408,256,15,9,13,170000,4.0,9,4
16399,FIT,2017,HATCHBACK,13,79363,4.0,PRETO,4,16399,256,27,3,13,79363,4.0,10,4
7370,FIT,2001,HATCHBACK,13,95000,4.0,PRATA,4,7370,256,11,3,13,95000,4.0,9,4
13172,FIT,2014,HATCHBACK,15,100000,4.0,BRANCO,7,13172,256,24,3,15,100000,4.0,4,7
23204,FIT,2014,HATCHBACK,15,63300,4.0,PRATA,4,23204,256,24,3,15,63300,4.0,9,4
11290,FIT,2010,SEDAN,13,155000,4.0,PRETO,4,11290,256,20,9,13,155000,4.0,10,4
18045,FIT,2017,HATCHBACK,13,37074,4.0,PRATA,4,18045,256,27,3,13,37074,4.0,9,4
7683,FIT,2003,HATCHBACK,13,180000,4.0,AZUL,4,7683,256,13,3,13,180000,4.0,1,4
7527,FIT,2011,HATCHBACK,13,112254,4.0,VERMELHO,4,7527,256,21,3,13,112254,4.0,14,4
19030,FIT,2014,UNIVERSAL,13,39373,4.0,PRATA,4,19030,256,24,10,13,39373,4.0,9,4
13702,FIT,2014,HATCHBACK,13,102082,4.0,BRANCO,4,13702,256,24,3,13,102082,4.0,4,4
5488,FIT,2001,HATCHBACK,19,147000,4.0,PRETO,4,5488,256,11,3,19,147000,4.0,10,4
33798,FIT,2017,HATCHBACK,15,75000,4.0,PRETO,4,33798,256,27,3,15,75000,4.0,10,4
6272,FIT,2001,HATCHBACK,13,169300,4.0,AZUL CLARO,2,6272,256,11,3,13,169300,4.0,2,2
16308,FIT,2013,HATCHBACK,15,110325,4.0,CINZA,12,16308,256,23,3,15,110325,4.0,5,12
14768,FIT,2013,UNIVERSAL,15,80699,4.0,PRATA,4,14768,256,23,10,15,80699,4.0,9,4
27193,FIT,2014,HATCHBACK,13,50000,4.0,PRETO,4,27193,256,24,3,13,50000,4.0,10,4
9722,FIT,2006,HATCHBACK,13,202000,4.0,PRETO,2,9722,256,16,3,13,202000,4.0,10,2
7840,FIT,2012,HATCHBACK,13,117000,4.0,ROSA,4,7840,256,22,3,13,117000,4.0,11,4
8781,FIT,2005,SEDAN,15,1000,4.0,PRATA,4,8781,256,15,9,15,1000,4.0,9,4
19930,FIT,2017,HATCHBACK,13,14665,4.0,PRETO,4,19930,256,27,3,13,14665,4.0,10,4
13485,FIT,2011,HATCHBACK,13,97000,4.0,VERDE,6,13485,256,21,3,13,97000,4.0,13,6
17264,FIT,2013,HATCHBACK,13,52320,4.0,PRATA,4,17264,256,23,3,13,52320,4.0,9,4
25638,FIT,2014,HATCHBACK,15,78000,4.0,BRANCO,4,25638,256,24,3,15,78000,4.0,4,4
12231,FIT,2012,SEDAN,15,126400,4.0,PRATA,5,12231,256,22,9,15,126400,4.0,9,5
7213,FIT,2006,SEDAN,13,280900,4.0,PRETO,2,7213,256,16,9,13,280900,4.0,10,2
15988,FIT,2013,HATCHBACK,13,88830,4.0,PRETO,4,15988,256,23,3,13,88830,4.0,10,4
8154,FIT,2012,UNIVERSAL,13,116000,4.0,BRANCO,2,8154,256,22,10,13,116000,4.0,4,2
12027,FIT,2013,HATCHBACK,15,113000,4.0,BRANCO,4,12027,256,23,3,15,113000,4.0,4,4
12548,FIT,2015,HATCHBACK,15,98937,4.0,BRANCO,4,12548,256,25,3,15,98937,4.0,4,4
10036,FIT,2013,HATCHBACK,13,101000,4.0,PRATA,4,10036,256,23,3,13,101000,4.0,9,4
9408,FIT,2011,HATCHBACK,15,39333,4.0,PRATA,8,9408,256,21,3,15,39333,4.0,9,8
12858,FIT,2013,HATCHBACK,13,145000,4.0,BRANCO,4,12858,256,23,3,13,145000,4.0,4,4
11604,FIT,2012,HATCHBACK,15,76000,4.0,BRANCO,4,11604,256,22,3,15,76000,4.0,4,4
2352,FIT,2012,SEDAN,15,167158,4.0,CINZA,0,2352,256,22,9,15,167158,4.0,5,0
20341,FIT,2013,HATCHBACK,15,92300,4.0,BRANCO,4,20341,256,23,3,15,92300,4.0,4,4
11290,FIT,2010,HATCHBACK,13,113581,4.0,BRANCO,4,11290,256,20,3,13,113581,4.0,4,4
2038,FIT,2012,SEDAN,15,167158,4.0,CINZA,0,2038,256,22,9,15,167158,4.0,5,0
20372,FIT,2017,HATCHBACK,13,100940,4.0,PRATA,4,20372,256,27,3,13,100940,4.0,9,4
7840,FIT,2006,HATCHBACK,13,157000,4.0,AZUL,2,7840,256,16,3,13,157000,4.0,1,2
7213,FIT,2004,HATCHBACK,13,198000,4.0,PRATA,2,7213,256,14,3,13,198000,4.0,9,2
12000,FIT,2010,HATCHBACK,13,155000,4.0,BRANCO,4,12000,256,20,3,13,155000,4.0,4,4
5645,FIT,2005,HATCHBACK,13,67000,4.0,AMARELO,4,5645,256,15,3,13,67000,4.0,0,4
59313,FIT,2017,HATCHBACK,15,31000,4.0,AZUL,4,59313,256,27,3,15,31000,4.0,1,4
26644,FIT,2015,UNIVERSAL,15,35624,4.0,PRETO,4,26644,256,25,10,15,35624,4.0,10,4
14950,FIT,2014,HATCHBACK,15,165000,4.0,AZUL,4,14950,256,24,3,15,165000,4.0,1,4
13065,FIT,2013,UNIVERSAL,13,39693,4.0,BRANCO,4,13065,256,23,10,13,39693,4.0,4,4
9095,FIT,2011,HATCHBACK,13,123000,4.0,VERDE,5,9095,256,21,3,13,123000,4.0,13,5
16935,FIT,2014,HATCHBACK,15,185000,4.0,CINZA,8,16935,256,24,3,15,185000,4.0,5,8
7213,FIT,2004,HATCHBACK,13,15200,4.0,PRATA,4,7213,256,14,3,13,15200,4.0,9,4
4936,FIT,2013,HATCHBACK,13,120417,4.0,PRATA,4,4936,256,23,3,13,120417,4.0,9,4
37301,FIT,2015,HATCHBACK,15,28792,4.0,PRETO,4,37301,256,25,3,15,28792,4.0,10,4
10036,FIT,2004,HATCHBACK,15,124234,4.0,PRATA,2,10036,256,14,3,15,124234,4.0,9,2
8154,FIT,2005,SEDAN,15,223000,4.0,CINZA,5,8154,256,15,9,15,223000,4.0,5,5
8154,FIT,2003,SEDAN,15,189000,4.0,PRATA,4,8154,256,13,9,15,189000,4.0,9,4
12544,FIT,2009,HATCHBACK,15,240000,4.0,VERMELHO,4,12544,256,19,3,15,240000,4.0,14,4
15367,FIT,2013,HATCHBACK,15,163000,4.0,AZUL CLARO,2,15367,256,23,3,15,163000,4.0,2,2
25243,FIT,2014,HATCHBACK,15,28300,4.0,PRATA,4,25243,256,24,3,15,28300,4.0,9,4
11133,FIT,2012,HATCHBACK,13,154000,4.0,PRATA,4,11133,256,22,3,13,154000,4.0,9,4
6586,FIT,2004,HATCHBACK,13,204950,4.0,PRATA,2,6586,256,14,3,13,204950,4.0,9,2
55845,FIT,2018,HATCHBACK,15,29939,4.0,PRATA,4,55845,256,28,3,15,29939,4.0,9,4
8781,FIT,2009,HATCHBACK,13,185000,4.0,CINZA,6,8781,256,19,3,13,185000,4.0,5,6
10192,FIT,2014,HATCHBACK,14,0,4.0,AMARELO,2,10192,256,24,3,14,0,4.0,0,2
7527,FIT,2004,HATCHBACK,13,150000,4.0,PRATA,4,7527,256,14,3,13,150000,4.0,9,4
12231,FIT,2011,HATCHBACK,13,160000,4.0,PRETO,2,12231,256,21,3,13,160000,4.0,10,2
8467,FIT,2005,HATCHBACK,13,224476,4.0,PRATA,3,8467,256,15,3,13,224476,4.0,9,3
13476,FIT,2016,HATCHBACK,13,4422,4.0,PRATA,4,13476,256,26,3,13,4422,4.0,9,4
24239,FIT,2014,HATCHBACK,13,62000,4.0,BRANCO,4,24239,256,24,3,13,62000,4.0,4,4
12858,FIT,2008,HATCHBACK,15,145000,4.0,AZUL,4,12858,256,18,3,15,145000,4.0,1,4
6611,FIT,2013,HATCHBACK,13,114577,4.0,MARROM,4,6611,256,23,3,13,114577,4.0,8,4
41259,FIT,2017,UNIVERSAL,15,22099,4.0,AZUL,4,41259,256,27,10,15,22099,4.0,1,4
17092,FIT,2014,HATCHBACK,15,119000,4.0,PRATA,8,17092,256,24,3,15,119000,4.0,9,8
13172,FIT,2011,HATCHBACK,13,165000,4.0,AZUL,4,13172,256,21,3,13,165000,4.0,1,4
6586,FIT,2003,HATCHBACK,13,229000,4.0,PRATA,4,6586,256,13,3,13,229000,4.0,9,4
28532,FIT,2014,HATCHBACK,15,77200,4.0,PRETO,4,28532,256,24,3,15,77200,4.0,10,4
8154,FIT,2005,HATCHBACK,13,117000,4.0,PRATA,4,8154,256,15,3,13,117000,4.0,9,4
12388,FIT,2012,HATCHBACK,13,95000,4.0,PRETO,8,12388,256,22,3,13,95000,4.0,10,8
12184,FIT,2014,HATCHBACK,13,117811,4.0,AZUL,4,12184,256,24,3,13,117811,4.0,1,4
26858,FIT,2013,HATCHBACK,15,55948,4.0,LARANJA,4,26858,256,23,3,15,55948,4.0,7,4
11290,FIT,2014,HATCHBACK,15,182000,4.0,PRATA,4,11290,256,24,3,15,182000,4.0,9,4
5225,FIT,2014,UNIVERSAL,13,193895,4.0,BRANCO,4,5225,256,24,10,13,193895,4.0,4,4
11604,FIT,2012,HATCHBACK,13,145000,4.0,AZUL,4,11604,256,22,3,13,145000,4.0,1,4
9252,FIT,2007,HATCHBACK,15,146500,4.0,PRETO,2,9252,256,17,3,15,146500,4.0,10,2
6586,FIT,2016,HATCHBACK,15,0,4.0,CINZA,12,6586,256,26,3,15,0,4.0,5,12
20432,FIT,2013,HATCHBACK,15,79500,4.0,PRETO,4,20432,256,23,3,15,79500,4.0,10,4
2352,FIT,2012,SEDAN,15,167158,4.0,CINZA,0,2352,256,22,9,15,167158,4.0,5,0
10663,FIT,2011,HATCHBACK,13,136000,4.0,PRATA,6,10663,256,21,3,13,136000,4.0,9,6
17249,FIT,2014,SEDAN,15,127000,4.0,PRATA,6,17249,256,24,9,15,127000,4.0,9,6
10932,FIT,2013,UNIVERSAL,13,147813,4.0,MARROM,4,10932,256,23,10,13,147813,4.0,8,4
16320,FIT,2015,HATCHBACK,15,111774,4.0,PRATA,4,16320,256,25,3,15,111774,4.0,9,4
7840,FIT,2004,HATCHBACK,13,177000,4.0,AZUL,8,7840,256,14,3,13,177000,4.0,1,8
7500,FIT,2003,HATCHBACK,13,230000,4.0,PRATA,0,7500,256,13,3,13,230000,4.0,9,0
10506,FIT,2011,HATCHBACK,13,10900,4.0,PRATA,4,10506,256,21,3,13,10900,4.0,9,4
8467,FIT,2011,HATCHBACK,15,133000,4.0,BRANCO,4,8467,256,21,3,15,133000,4.0,4,4
8624,FIT,2006,HATCHBACK,13,143000,1.0,AMARELO,0,8624,256,16,3,13,143000,1.0,0,0
5959,FIT,2005,HATCHBACK,13,201800,4.0,BRANCO,4,5959,256,15,3,13,201800,4.0,4,4
17663,FIT,2014,HATCHBACK,15,81800,4.0,AZUL,4,17663,256,24,3,15,81800,4.0,1,4
5940,FIT,2013,HATCHBACK,13,117058,4.0,PRETO,4,5940,256,23,3,13,117058,4.0,10,4
16308,FIT,2014,HATCHBACK,15,138000,4.0,AZUL,8,16308,256,24,3,15,138000,4.0,1,8
12231,FIT,2014,HATCHBACK,15,70000,4.0,PRATA,2,12231,256,24,3,15,70000,4.0,9,2
1882,FIT,2001,HATCHBACK,13,0,6.0,BRANCO,4,1882,256,11,3,13,0,6.0,4,4
12231,FIT,2013,HATCHBACK,13,112000,4.0,BRANCO,8,12231,256,23,3,13,112000,4.0,4,8
39066,FIT,2015,HATCHBACK,15,14000,4.0,PRATA,4,39066,256,25,3,15,14000,4.0,9,4
14113,FIT,2013,SEDAN,15,160000,4.0,BRANCO,4,14113,256,23,9,15,160000,4.0,4,4
15685,FIT,2013,HATCHBACK,15,118507,4.0,BRANCO,4,15685,256,23,3,15,118507,4.0,4,4
10976,FIT,2010,HATCHBACK,13,113349,4.0,MARROM,4,10976,256,20,3,13,113349,4.0,8,4
11917,FIT,2011,HATCHBACK,13,121000,4.0,BRANCO,4,11917,256,21,3,13,121000,4.0,4,4
10976,FIT,2010,HATCHBACK,15,2000,4.0,AZUL,4,10976,256,20,3,15,2000,4.0,1,4
38762,FIT,2017,HATCHBACK,15,27428,4.0,VERMELHO,4,38762,256,27,3,15,27428,4.0,14,4
30906,FIT,2017,HATCHBACK,13,67000,4.0,PRETO,4,30906,256,27,3,13,67000,4.0,10,4
9252,FIT,2008,HATCHBACK,13,174000,4.0,BRANCO,8,9252,256,18,3,13,174000,4.0,4,8
7213,FIT,2011,HATCHBACK,13,162000,4.0,PRATA,2,7213,256,21,3,13,162000,4.0,9,2
42538,FIT,2017,HATCHBACK,15,9000,4.0,PRETO,4,42538,256,27,3,15,9000,4.0,10,4
14113,FIT,2010,HATCHBACK,15,166000,4.0,CINZA,6,14113,256,20,3,15,166000,4.0,5,6
13702,FIT,2015,HATCHBACK,13,103873,4.0,PRATA,4,13702,256,25,3,13,103873,4.0,9,4
8300,FIT,2004,HATCHBACK,13,159000,4.0,AZUL CLARO,2,8300,256,14,3,13,159000,4.0,2,2
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0,3607,244,21,4,25,168966,4.0,4,0
29166,ESCAPE,2014,JEEP,20,127000,4.0,PRATA,8,29166,244,24,4,20,127000,4.0,9,8
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0,3607,244,21,4,25,168966,4.0,4,0
3763,ESCAPE,2003,JEEP,3,0,6.0,CINZA,0,3763,244,13,4,3,0,6.0,5,0
1333,ESCAPE,2008,JEEP,4,349288,4.0,AZUL,0,1333,244,18,4,4,349288,4.0,1,0
1176,ESCAPE,2013,JEEP,25,241638,4.0,PRATA,12,1176,244,23,4,25,241638,4.0,9,12
1333,ESCAPE,2008,JEEP,4,349288,4.0,AZUL,0,1333,244,18,4,4,349288,4.0,1,0
17876,ESCAPE,2012,JEEP,3,135000,4.0,BRANCO,6,17876,244,22,4,3,135000,4.0,4,6
21953,ESCAPE,2016,JEEP,16,94400,4.0,BRANCO,0,21953,244,26,4,16,94400,4.0,4,0
21953,ESCAPE,2008,JEEP,25,93000,4.0,PRATA,10,21953,244,18,4,25,93000,4.0,9,10
19601,ESCAPE,2016,JEEP,15,108295,4.0,PRETO,10,19601,244,26,4,15,108295,4.0,10,10
14900,ESCAPE,2007,JEEP,23,261000,4.0,BRANCO,7,14900,244,17,4,23,261000,4.0,4,7
20385,ESCAPE,2009,JEEP,25,272000,4.0,BRANCO,6,20385,244,19,4,25,272000,4.0,4,6
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0,3607,244,21,4,25,168966,4.0,4,0
11917,ESCAPE,2007,JEEP,23,251200,4.0,BEGE,6,11917,244,17,4,23,251200,4.0,3,6
10663,ESCAPE,2008,JEEP,23,161000,4.0,BRANCO,4,10663,244,18,4,23,161000,4.0,4,4
6899,ESCAPE,2002,JEEP,3,262000,6.0,AZUL,2,6899,244,12,4,3,262000,6.0,1,2
9095,ESCAPE,2011,JEEP,3,70000,6.0,CINZA,8,9095,244,21,4,3,70000,6.0,5,8
28225,ESCAPE,2015,JEEP,16,98000,4.0,PRATA,8,28225,244,25,4,16,98000,4.0,9,8
1254,ESCAPE,2010,JEEP,3,358370,6.0,PRATA,12,1254,244,20,4,3,358370,6.0,9,12
22894,ESCAPE,2009,JEEP,25,169000,4.0,BRANCO,12,22894,244,19,4,25,169000,4.0,4,12
16621,ESCAPE,2011,JEEP,3,104000,6.0,PRETO,6,16621,244,21,4,3,104000,6.0,10,6
24148,ESCAPE,2013,JEEP,16,97396,4.0,PRETO,12,24148,244,23,4,16,97396,4.0,10,12
22580,ESCAPE,2010,JEEP,25,150000,4.0,BRANCO,12,22580,244,20,4,25,150000,4.0,4,12
20385,ESCAPE,2013,JEEP,20,111000,4.0,VERMELHO ESCURO,10,20385,244,23,4,20,111000,4.0,15,10
18817,ESCAPE,2007,JEEP,23,180000,4.0,CINZA,12,18817,244,17,4,23,180000,4.0,5,12
17562,ESCAPE,2008,JEEP,23,240000,4.0,PRETO,4,17562,244,18,4,23,240000,4.0,10,4
