Preco_Seguro,Modelo,Ano,Categoria,Volume_Motor,Quilometragem,Cilindros,Cor,Airbag
8781,FIT,2009,HATCHBACK,13,185000,4.0,CINZA,6
10192,FIT,2014,HATCHBACK,14,0,4.0,AMARELO,2
7527,FIT,2004,HATCHBACK,13,150000,4.0,PRATA,4
12231,FIT,2011,HATCHBACK,13,160000,4.0,PRETO,2
8467,FIT,2005,HATCHBACK,13,224476,4.0,PRATA,3
13476,FIT,2016,HATCHBACK,13,4422,4.0,PRATA,4
24239,FIT,2014,HATCHBACK,13,62000,4.0,BRANCO,4
12858,FIT,2008,HATCHBACK,15,145000,4.0,AZUL,4
6611,FIT,2013,HATCHBACK,13,114577,4.0,MARROM,4
41259,FIT,2017,UNIVERSAL,15,22099,4.0,AZUL,4
17092,FIT,2014,HATCHBACK,15,119000,4.0,PRATA,8
13172,FIT,2011,HATCHBACK,13,165000,4.0,AZUL,4
6586,FIT,2003,HATCHBACK,13,229000,4.0,PRATA,4
28532,FIT,2014,HATCHBACK,15,77200,4.0,PRETO,4
8154,FIT,2005,HATCHBACK,13,117000,4.0,PRATA,4
12388,FIT,2012,HATCHBACK,13,95000,4.0,PRETO,8
12184,FIT,2014,HATCHBACK,13,117811,4.0,AZUL,4
26858,FIT,2013,HATCHBACK,15,55948,4.0,LARANJA,4
11290,FIT,2014,HATCHBACK,15,182000,4.0,PRATA,4
5225,FIT,2014,UNIVERSAL,13,193895,4.0,BRANCO,4
11604,FIT,2012,HATCHBACK,13,145000,4.0,AZUL,4
9252,FIT,2007,HATCHBACK,15,146500,4.0,PRETO,2
6586,FIT,2016,HATCHBACK,15,0,4.0,CINZA,12
20432,FIT,2013,HATCHBACK,15,79500,4.0,PRETO,4
2352,FIT,2012,SEDAN,15,167158,4.0,CINZA,0
10663,FIT,2011,HATCHBACK,13,136000,4.0,PRATA,6
17249,FIT,2014,SEDAN,15,127000,4.0,PRATA,6
10932,FIT,2013,UNIVERSAL,13,147813,4.0,MARROM,4
16320,FIT,2015,HATCHBACK,15,111774,4.0,PRATA,4
7840,FIT,2004,HATCHBACK,13,177000,4.0,AZUL,8
7500,FIT,2003,HATCHBACK,13,230000,4.0,PRATA,0
10506,FIT,2011,HATCHBACK,13,10900,4.0,PRATA,4
8467,FIT,2011,HATCHBACK,15,133000,4.0,BRANCO,4
8624,FIT,2006,HATCHBACK,13,143000,1.0,AMARELO,0
5959,FIT,2005,HATCHBACK,13,201800,4.0,BRANCO,4
17663,FIT,2014,HATCHBACK,15,81800,4.0,AZUL,4
5940,FIT,2013,HATCHBACK,13,117058,4.0,PRETO,4
16308,FIT,2014,HATCHBACK,15,138000,4.0,AZUL,8
12231,FIT,2014,HATCHBACK,15,70000,4.0,PRATA,2
1882,FIT,2001,HATCHBACK,13,0,6.0,BRANCO,4
12231,FIT,2013,HATCHBACK,13,112000,4.0,BRANCO,8
39066,FIT,2015,HATCHBACK,15,14000,4.0,PRATA,4
14113,FIT,2013,SEDAN,15,160000,4.0,BRANCO,4
15685,FIT,2013,HATCHBACK,15,118507,4.0,BRANCO,4
10976,FIT,2010,HATCHBACK,13,113349,4.0,MARROM,4
11917,FIT,2011,HATCHBACK,13,121000,4.0,BRANCO,4
10976,FIT,2010,HATCHBACK,15,2000,4.0,AZUL,4
38762,FIT,2017,HATCHBACK,15,27428,4.0,VERMELHO,4
30906,FIT,2017,HATCHBACK,13,67000,4.0,PRETO,4
9252,FIT,2008,HATCHBACK,13,174000,4.0,BRANCO,8
7213,FIT,2011,HATCHBACK,13,162000,4.0,PRATA,2
42538,FIT,2017,HATCHBACK,15,9000,4.0,PRETO,4
14113,FIT,2010,HATCHBACK,15,166000,4.0,CINZA,6
13702,FIT,2015,HATCHBACK,13,103873,4.0,PRATA,4
8300,FIT,2004,HATCHBACK,13,159000,4.0,AZUL CLARO,2
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0
29166,ESCAPE,2014,JEEP,20,127000,4.0,PRATA,8
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0
3763,ESCAPE,2003,JEEP,3,0,6.0,CINZA,0
1333,ESCAPE,2008,JEEP,4,349288,4.0,AZUL,0
1176,ESCAPE,2013,JEEP,25,241638,4.0,PRATA,12
1333,ESCAPE,2008,JEEP,4,349288,4.0,AZUL,0
17876,ESCAPE,2012,JEEP,3,135000,4.0,BRANCO,6
21953,ESCAPE,2016,JEEP,16,94400,4.0,BRANCO,0
21953,ESCAPE,2008,JEEP,25,93000,4.0,PRATA,10
19601,ESCAPE,2016,JEEP,15,108295,4.0,PRETO,10
14900,ESCAPE,2007,JEEP,23,261000,4.0,BRANCO,7
20385,ESCAPE,2009,JEEP,25,272000,4.0,BRANCO,6
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0
11917,ESCAPE,2007,JEEP,23,251200,4.0,BEGE,6
10663,ESCAPE,2008,JEEP,23,161000,4.0,BRANCO,4
6899,ESCAPE,2002,JEEP,3,262000,6.0,AZUL,2
9095,ESCAPE,2011,JEEP,3,70000,6.0,CINZA,8
28225,ESCAPE,2015,JEEP,16,98000,4.0,PRATA,8
1254,ESCAPE,2010,JEEP,3,358370,6.0,PRATA,12
22894,ESCAPE,2009,JEEP,25,169000,4.0,BRANCO,12
16621,ESCAPE,2011,JEEP,3,104000,6.0,PRETO,6
24148,ESCAPE,2013,JEEP,16,97396,4.0,PRETO,12
22580,ESCAPE,2010,JEEP,25,150000,4.0,BRANCO,12
20385,ESCAPE,2013,JEEP,20,111000,4.0,VERMELHO ESCURO,10
18817,ESCAPE,2007,JEEP,23,180000,4.0,CINZA,12
17562,ESCAPE,2008,JEEP,23,240000,4.0,PRETO,4
9408,ESCAPE,2001,JEEP,3,175430,6.0,PRETO,2
24148,ESCAPE,2010,JEEP,25,160000,4.0,PRETO,6
15681,ESCAPE,2008,JEEP,23,146000,4.0,CINZA,8
17562,ESCAPE,2009,JEEP,25,143000,4.0,PRETO,12
19444,ESCAPE,2010,JEEP,25,85000,4.0,PRETO,6
18189,ESCAPE,2008,JEEP,25,175000,4.0,VERDE,0
15681,ESCAPE,2009,JEEP,25,99000,4.0,BRANCO,7
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0
13015,ESCAPE,2019,SEDAN,15,4309,4.0,BRANCO,12
26657,ESCAPE,2019,JEEP,15,74000,8.0,CINZA,9
13172,ESCAPE,2009,JEEP,25,164600,4.0,CINZA,10
1333,ESCAPE,2008,JEEP,4,349288,4.0,AZUL,0
1490,ESCAPE,2013,JEEP,2,131272,4.0,AZUL,12
30417,ESCAPE,2014,JEEP,16,70165,4.0,BRANCO,4
16308,ESCAPE,2008,JEEP,25,149000,4.0,BRANCO,12
11604,ESCAPE,2008,JEEP,23,156423,4.0,PRETO,6
15837,ESCAPE,2016,JEEP,16,0,4.0,PRETO,0
21953,ESCAPE,2008,JEEP,25,93000,4.0,PRATA,10
11917,ESCAPE,2008,JEEP,23,164470,4.0,VERDE,8
25089,ESCAPE,2013,JEEP,25,192000,4.0,CINZA,12
11917,ESCAPE,2013,JEEP,2,151000,4.0,PRATA,12
21326,ESCAPE,2009,JEEP,25,169000,4.0,AZUL,6
18189,ESCAPE,2010,JEEP,25,127000,4.0,BRANCO,6
16935,ESCAPE,2008,JEEP,23,86400,4.0,AZUL CLARO,10
11917,ESCAPE,2008,JEEP,25,192000,4.0,AZUL,8
18817,ESCAPE,2009,JEEP,25,198000,4.0,BRANCO,4
20777,ESCAPE,2009,JEEP,25,77872,4.0,PRETO,4
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0
17249,ESCAPE,2010,JEEP,25,140000,4.0,BRANCO,0
17562,ESCAPE,2007,JEEP,23,170000,4.0,AZUL CLARO,12
15053,ESCAPE,2014,JEEP,16,0,4.0,AZUL,0
12544,ESCAPE,2008,JEEP,23,156000,4.0,VERDE,6
10976,ESCAPE,2009,JEEP,25,184000,4.0,CINZA,12
2274,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0
15524,ESCAPE,2014,JEEP,16,0,4.0,BRANCO,0
19130,ESCAPE,2009,JEEP,25,230000,4.0,AZUL CLARO,0
3607,ESCAPE,2011,JEEP,25,168966,4.0,BRANCO,0
11604,ESCAPE,2011,JEEP,3,145000,6.0,PRETO,6
16308,ESCAPE,2016,JEEP,16,0,4.0,BRANCO,0
14426,ESCAPE,2008,JEEP,25,148800,4.0,VERDE,6
28852,ESCAPE,2015,JEEP,16,123000,4.0,CINZA,0
17249,ESCAPE,2010,JEEP,25,131000,4.0,CINZA,10
1333,ESCAPE,2008,JEEP,4,349288,4.0,AZUL,0
14426,ESCAPE,2011,JEEP,24,128000,4.0,PRATA,8
13485,ESCAPE,2008,JEEP,23,175000,4.0,AZUL CLARO,6
16308,ESCAPE,2008,JEEP,25,256000,4.0,AZUL CLARO,12
1490,ESCAPE,2011,JEEP,3,158349,6.0,BRANCO,12
13172,ESCAPE,2009,JEEP,25,205000,4.0,VERDE,8
15681,ESCAPE,2009,JEEP,23,160000,4.0,PRETO,4
2587,ESCAPE,2018,SEDAN,2,76403,4.0,BRANCO,12
7527,ESCAPE,2001,JEEP,3,111111,6.0,PRETO,2
17876,ESCAPE,2009,JEEP,3,154000,6.0,PRETO,10
23521,ESCAPE,2013,JEEP,16,192000,4.0,VERDE,10
25716,ESCAPE,2010,JEEP,25,220000,6.0,BRANCO,8
1333,ESCAPE,2008,JEEP,4,349288,4.0,AZUL,0
11917,ESCAPE,2007,JEEP,23,197000,4.0,PRETO,8
9722,ESCAPE,2005,JEEP,3,170000,6.0,VERDE,6
39493,SANTA FE,2016,JEEP,2,160931,4.0,BRANCO,4
59464,SANTA FE,2016,JEEP,2,76000,4.0,BRANCO,4
23235,SANTA FE,2011,JEEP,2,162000,4.0,CINZA,4
55390,SANTA FE,2017,JEEP,2,100734,4.0,PRETO,4
53154,SANTA FE,2016,JEEP,2,84506,4.0,PRATA,4
36065,SANTA FE,2014,JEEP,2,69191,4.0,BRANCO,4
14897,SANTA FE,2010,JEEP,2,58962,4.0,BRANCO,4
51965,SANTA FE,2016,JEEP,2,59515,4.0,AZUL,4
43880,SANTA FE,2016,JEEP,2,113700,4.0,PRATA,4
44213,SANTA FE,2016,JEEP,2,50255,4.0,VERMELHO,4
41281,SANTA FE,2015,JEEP,2,185811,4.0,PRETO,4
49798,SANTA FE,2015,JEEP,2,93555,4.0,BRANCO,4
18688,SANTA FE,2011,JEEP,2,143166,4.0,CINZA,4
44247,SANTA FE,2015,JEEP,2,153958,4.0,BRANCO,4
45376,SANTA FE,2016,JEEP,2,109446,4.0,BRANCO,4
1019,SANTA FE,2015,JEEP,24,245653,4.0,PRETO,12
14376,SANTA FE,2011,JEEP,22,78305,4.0,BRANCO,4
44558,SANTA FE,2016,JEEP,2,120337,4.0,PRETO,4
37580,SANTA FE,2015,JEEP,2,95200,4.0,CINZA,4
31913,SANTA FE,2013,JEEP,2,80758,4.0,PRATA,4
44711,SANTA FE,2016,JEEP,2,146492,4.0,PRETO,4
25810,SANTA FE,2012,JEEP,2,196764,4.0,PRETO,4
40471,SANTA FE,2016,JEEP,2,142000,4.0,BRANCO,4
54458,SANTA FE,2016,JEEP,2,105645,4.0,BRANCO,4
10976,SANTA FE,2010,JEEP,22,91393,4.0,PRATA,4
48697,SANTA FE,2015,JEEP,2,155797,4.0,BRANCO,4
24462,SANTA FE,2010,SEDAN,24,170000,4.0,PRATA,10
13962,SANTA FE,2011,JEEP,2,240250,4.0,PRATA,4
131308,SANTA FE,2019,JEEP,38,21281,4.0,BRANCO,4
51526,SANTA FE,2017,JEEP,2,119986,4.0,AZUL,4
20789,SANTA FE,2010,JEEP,2,208130,4.0,PRATA,4
52853,SANTA FE,2016,JEEP,2,89454,4.0,PRETO,4
40076,SANTA FE,2016,JEEP,2,150415,4.0,BRANCO,4
53154,SANTA FE,2016,JEEP,2,80737,4.0,AZUL,4
23138,SANTA FE,2010,JEEP,2,188083,4.0,PRETO,4
11133,SANTA FE,2018,SEDAN,24,56150,4.0,AZUL,12
13172,SANTA FE,2011,JEEP,2,72366,4.0,BRANCO,4
21953,SANTA FE,2010,JEEP,2,174000,4.0,PRATA,4
96915,SANTA FE,2020,JEEP,2,21,4.0,CINZA,4
23408,SANTA FE,2011,JEEP,2,176635,4.0,BRANCO,4
22248,SANTA FE,2010,JEEP,2,184554,4.0,PRATA,4
53031,SANTA FE,2018,JEEP,2,102934,4.0,BRANCO,4
96071,SANTA FE,2018,JEEP,22,5964,4.0,BRANCO,4
50049,SANTA FE,2016,JEEP,2,145329,4.0,PRETO,4
40769,SANTA FE,2016,JEEP,22,23216,4.0,BRANCO,4
28222,SANTA FE,2013,JEEP,2,53729,4.0,PRETO,4
53759,SANTA FE,2017,JEEP,2,140097,4.0,AZUL,4
29950,SANTA FE,2016,JEEP,2,50079,4.0,BRANCO,4
46919,SANTA FE,2015,JEEP,2,117000,4.0,PRETO,4
38737,SANTA FE,2014,JEEP,2,132756,4.0,CINZA,4
10349,SANTA FE,2002,JEEP,27,1000,6.0,MARROM,4
40057,SANTA FE,2016,JEEP,2,176927,4.0,PRETO,4
26255,SANTA FE,2011,JEEP,2,142000,4.0,PRETO,4
54393,SANTA FE,2016,JEEP,2,101671,4.0,BRANCO,4
12676,SANTA FE,2010,JEEP,2,229757,4.0,BRANCO,4
42651,SANTA FE,2013,JEEP,24,88000,4.0,CINZA,4
18500,SANTA FE,2010,JEEP,2,142427,4.0,PRATA,4
49858,SANTA FE,2016,JEEP,2,126465,4.0,CINZA,4
27284,SANTA FE,2014,JEEP,2,51106,4.0,BRANCO,4
37897,SANTA FE,2015,JEEP,2,148387,4.0,BRANCO,4
13736,SANTA FE,2010,JEEP,22,112483,4.0,PRATA,4
28059,SANTA FE,2013,JEEP,2,52351,4.0,BRANCO,4
36567,SANTA FE,2015,JEEP,2,146844,4.0,AZUL,4
11290,SANTA FE,2018,SEDAN,24,10990,4.0,PRETO,12
33908,SANTA FE,2015,JEEP,22,150000,4.0,CINZA,4
55528,SANTA FE,2017,JEEP,2,84315,4.0,PRATA,4
53154,SANTA FE,2017,JEEP,2,105751,4.0,BRANCO,4
29323,SANTA FE,2015,JEEP,2,81142,4.0,BRANCO,4
34074,SANTA FE,2014,JEEP,2,154115,4.0,CINZA,4
31220,SANTA FE,2013,JEEP,22,256000,4.0,PRETO,4
48575,SANTA FE,2016,JEEP,2,121639,4.0,PRATA,4
25716,SANTA FE,2013,JEEP,2,36458,4.0,BRANCO,4
23138,SANTA FE,2011,JEEP,2,191836,4.0,PRATA,4
55515,SANTA FE,2016,JEEP,2,64691,4.0,PRATA,4
35902,SANTA FE,2016,JEEP,2,196475,4.0,PRETO,4
49165,SANTA FE,2013,JEEP,22,128919,4.0,PRATA,4
8781,SANTA FE,2019,SEDAN,24,46264,4.0,CINZA,12
38894,SANTA FE,2013,JEEP,2,128919,4.0,PRATA,4
46919,SANTA FE,2015,JEEP,2,117000,4.0,PRETO,4
29777,SANTA FE,2013,JEEP,2,182217,4.0,BRANCO,4
49858,SANTA FE,2014,JEEP,24,87000,4.0,CINZA,4
40390,SANTA FE,2016,JEEP,2,134413,4.0,PRATA,4
52263,SANTA FE,2016,JEEP,2,108025,4.0,PRETO,4
58579,SANTA FE,2016,JEEP,2,35000,4.0,CINZA,4
41720,SANTA FE,2016,JEEP,2,113120,4.0,CINZA,4
26594,SANTA FE,2012,JEEP,2,138525,4.0,PRETO,4
39559,SANTA FE,2015,JEEP,2,129254,4.0,BRANCO,4
19601,SANTA FE,2011,JEEP,2,58548,4.0,BRANCO,4
52959,SANTA FE,2015,JEEP,2,99106,4.0,PRETO,4
36068,SANTA FE,2014,JEEP,2,151000,4.0,PRETO,4
53154,SANTA FE,2017,JEEP,2,105751,4.0,BRANCO,4
39559,SANTA FE,2015,JEEP,2,99000,4.0,CINZA,4
40390,SANTA FE,2016,JEEP,2,175089,4.0,BRANCO,4
40983,SANTA FE,2014,JEEP,2,120871,4.0,PRATA,4
37633,SANTA FE,2017,JEEP,24,79309,4.0,PRETO,7
40983,SANTA FE,2013,JEEP,2,95000,4.0,PRETO,4
96749,SANTA FE,2020,JEEP,2,9146,4.0,BRANCO,4
23734,SANTA FE,2010,JEEP,22,115505,4.0,BRANCO,4
24932,SANTA FE,2014,JEEP,2,52197,4.0,BEGE,4
51373,SANTA FE,2016,JEEP,22,140552,4.0,BRANCO,4
45436,SANTA FE,2015,JEEP,2,115459,4.0,AZUL,4
34497,SANTA FE,2014,JEEP,24,127200,4.0,PRETO,8
67981,SANTA FE,2019,JEEP,2,10120,4.0,CINZA,4
44542,SANTA FE,2015,JEEP,2,93876,4.0,AZUL,4
64002,SANTA FE,2018,JEEP,2,41778,4.0,AZUL,4
28068,SANTA FE,2013,JEEP,2,53240,4.0,CINZA,4
27259,SANTA FE,2013,JEEP,2,201373,4.0,PRATA,4
36827,SANTA FE,2013,JEEP,2,171755,4.0,PRATA,4
57372,SANTA FE,2015,JEEP,2,48764,4.0,PRATA,4
97401,SANTA FE,2019,JEEP,2,14489,4.0,BRANCO,4
90919,SANTA FE,2020,JEEP,2,6631,4.0,CINZA,4
33230,SANTA FE,2013,JEEP,2,185000,4.0,PRETO,4
56513,SANTA FE,2018,JEEP,2,61640,4.0,AZUL,4
38260,SANTA FE,2016,JEEP,24,113771,4.0,LARANJA,7
48048,SANTA FE,2016,JEEP,2,121098,4.0,BRANCO,4
42717,SANTA FE,2017,JEEP,2,113697,4.0,CINZA,4
19309,SANTA FE,2010,JEEP,22,185987,4.0,BRANCO,4
43394,SANTA FE,2016,JEEP,2,129388,4.0,CINZA,4
25810,SANTA FE,2012,JEEP,2,179421,4.0,BRANCO,4
39603,SANTA FE,2016,JEEP,2,120000,4.0,PRATA,4
41720,SANTA FE,2016,JEEP,2,114066,4.0,BRANCO,4
54458,SANTA FE,2016,JEEP,2,49454,4.0,BRANCO,4
45376,SANTA FE,2013,JEEP,2,43000,4.0,BRANCO,4
21357,SANTA FE,2010,JEEP,2,193488,4.0,PRATA,4
40983,SANTA FE,2014,JEEP,2,163472,4.0,CINZA,4
30828,SANTA FE,2012,JEEP,2,115412,4.0,BRANCO,4
6586,SANTA FE,2017,SEDAN,24,77766,4.0,CINZA,12
73714,SANTA FE,2019,JEEP,2,43598,4.0,CINZA,4
11290,SANTA FE,2018,SEDAN,24,44240,4.0,BRANCO,12
88438,SANTA FE,2020,JEEP,2,120,4.0,BRANCO,4
46236,SANTA FE,2016,JEEP,2,133554,4.0,CINZA,4
5645,SANTA FE,2014,JEEP,33,165355,6.0,PRETO,12
50767,SANTA FE,2016,JEEP,2,113060,4.0,CINZA,4
13799,SANTA FE,2010,JEEP,2,77251,4.0,PRATA,4
52696,SANTA FE,2017,JEEP,2,107845,4.0,PRATA,4
53154,SANTA FE,2016,JEEP,2,99000,4.0,PRATA,4
20385,SANTA FE,2006,JEEP,22,88000,6.0,PRATA,8
50184,SANTA FE,2016,JEEP,2,122497,4.0,AZUL,4
61816,SANTA FE,2016,JEEP,2,17320,4.0,BRANCO,4
57428,SANTA FE,2017,JEEP,2,73324,4.0,PRATA,4
36733,SANTA FE,2015,JEEP,2,170000,4.0,CINZA,4
37163,SANTA FE,2013,JEEP,22,42857,4.0,AZUL,4
75793,SANTA FE,2019,JEEP,2,21680,4.0,PRETO,4
49858,SANTA FE,2016,JEEP,2,126465,4.0,CINZA,4
37476,SANTA FE,2016,JEEP,2,24526,4.0,BRANCO,4
81445,SANTA FE,2020,JEEP,22,25468,4.0,BRANCO,4
41553,SANTA FE,2016,JEEP,2,145339,4.0,PRETO,4
56845,SANTA FE,2017,JEEP,2,88000,4.0,CINZA,4
35237,SANTA FE,2014,JEEP,2,170623,4.0,BRANCO,4
53188,SANTA FE,2018,JEEP,2,47692,4.0,PRETO,4
28780,SANTA FE,2011,JEEP,2,129129,4.0,PRATA,4
37232,SANTA FE,2013,JEEP,2,144950,4.0,CINZA,4
37574,SANTA FE,2014,JEEP,2,159124,4.0,BRANCO,4
19309,SANTA FE,2010,JEEP,2,243551,4.0,PRETO,4
42717,SANTA FE,2017,JEEP,2,72040,4.0,AZUL,4
19309,SANTA FE,2010,JEEP,22,185987,4.0,BRANCO,4
12083,SANTA FE,2010,JEEP,22,68558,4.0,PRETO,4
43548,SANTA FE,2015,JEEP,22,208082,4.0,BRANCO,4
59087,SANTA FE,2017,JEEP,2,101515,4.0,BRANCO,4
49858,SANTA FE,2014,JEEP,2,79769,4.0,CINZA,4
20817,SANTA FE,2010,JEEP,2,183631,4.0,BRANCO,4
40443,SANTA FE,2014,JEEP,2,131690,4.0,CINZA,4
46621,SANTA FE,2015,JEEP,2,90000,4.0,BRANCO,4
36137,SANTA FE,2014,JEEP,2,174261,4.0,PRATA,4
33378,SANTA FE,2014,JEEP,22,51905,4.0,BRANCO,4
51517,SANTA FE,2016,JEEP,2,123898,4.0,BRANCO,4
22693,SANTA FE,2010,JEEP,2,153997,4.0,PRATA,4
33409,SANTA FE,2013,JEEP,2,207187,4.0,PRETO,4
80074,SANTA FE,2019,JEEP,2,56000,4.0,CINZA,4
39226,SANTA FE,2013,JEEP,2,139488,4.0,PRETO,4
37564,SANTA FE,2016,JEEP,2,151193,4.0,CINZA,4
45160,SANTA FE,2014,JEEP,2,69000,4.0,PRATA,10
54458,SANTA FE,2014,JEEP,22,83126,4.0,BRANCO,4
46919,SANTA FE,2013,JEEP,22,138742,4.0,CINZA,4
42717,SANTA FE,2016,JEEP,2,122409,4.0,AZUL,4
2901,SANTA FE,2013,JEEP,24,150440,4.0,PRATA,11
28909,SANTA FE,2012,JEEP,2,120000,4.0,BRANCO,4
41547,SANTA FE,2014,JEEP,2,133169,4.0,BRANCO,4
32412,SANTA FE,2013,JEEP,2,144000,4.0,PRATA,4
35438,SANTA FE,2014,JEEP,20,15000,4.0,MARROM,12
53154,SANTA FE,2016,JEEP,2,102313,4.0,BRANCO,4
14583,SANTA FE,2010,JEEP,22,61146,4.0,BRANCO,4
1960,SANTA FE,2015,JEEP,24,143864,4.0,CINZA,12
43216,SANTA FE,2016,JEEP,2,153000,4.0,PRETO,4
41547,SANTA FE,2015,JEEP,2,68515,4.0,CINZA,4
42337,SANTA FE,2017,JEEP,2,29853,4.0,BRANCO,4
2587,SANTA FE,2014,JEEP,2,174664,4.0,BRANCO,12
54186,SANTA FE,2016,JEEP,2,95131,4.0,PRETO,4
54807,SANTA FE,2016,JEEP,2,59000,4.0,CINZA,4
53154,SANTA FE,2016,JEEP,2,119240,4.0,AZUL,4
15470,SANTA FE,2011,JEEP,22,75054,4.0,BRANCO,4
71647,SANTA FE,2019,JEEP,2,47778,4.0,CINZA,4
41547,SANTA FE,2014,JEEP,2,133169,4.0,BRANCO,4
13360,SANTA FE,2011,JEEP,2,52876,4.0,PRATA,4
41055,SANTA FE,2016,JEEP,2,123178,4.0,AZUL,4
43815,SANTA FE,2013,JEEP,2,156000,4.0,MARROM,4
13799,SANTA FE,2019,SEDAN,24,22832,4.0,AZUL,12
32904,SANTA FE,2013,JEEP,2,224077,4.0,BRANCO,4
37476,SANTA FE,2016,JEEP,2,185011,4.0,BRANCO,4
89482,SANTA FE,2019,JEEP,22,69852,4.0,CINZA,4
48108,SANTA FE,2015,JEEP,2,119038,4.0,CINZA,4
15063,SANTA FE,2010,JEEP,2,57700,4.0,BRANCO,4
71983,SANTA FE,2019,JEEP,2,10120,4.0,CINZA,4
35344,SANTA FE,2014,JEEP,2,129927,4.0,PRETO,4
32377,SANTA FE,2013,JEEP,2,195630,4.0,CINZA,4
38894,SANTA FE,2014,JEEP,2,147343,4.0,CINZA,4
36401,SANTA FE,2016,JEEP,2,146358,4.0,CINZA,4
27541,SANTA FE,2014,JEEP,2,8782,4.0,BRANCO,4
52696,SANTA FE,2016,JEEP,22,113321,4.0,PRATA,4
23408,SANTA FE,2010,JEEP,2,177719,4.0,PRATA,4
42171,SANTA FE,2014,JEEP,2,177523,4.0,BRANCO,4
50529,SANTA FE,2016,JEEP,2,116770,4.0,PRETO,4
41701,SANTA FE,2013,JEEP,2,147470,4.0,PRETO,4
39559,SANTA FE,2016,JEEP,2,128994,4.0,BRANCO,4
39226,SANTA FE,2015,JEEP,2,118926,4.0,BRANCO,4
69810,SANTA FE,2019,JEEP,2,2730,4.0,CINZA,4
16913,SANTA FE,2012,JEEP,22,70304,4.0,PRATA,4
38229,SANTA FE,2015,JEEP,22,172803,4.0,BRANCO,4
40026,SANTA FE,2016,JEEP,2,116365,4.0,PRETO,4
37476,SANTA FE,2016,JEEP,2,24526,4.0,BRANCO,4
56848,SANTA FE,2015,JEEP,2,83535,4.0,AZUL,4
17813,SANTA FE,2010,JEEP,2,41124,4.0,BRANCO,4
42337,SANTA FE,2017,JEEP,2,27453,4.0,BRANCO,4
37633,SANTA FE,2016,JEEP,2,194067,4.0,PRETO,4
44724,SANTA FE,2016,JEEP,22,137986,4.0,PRATA,4
48998,SANTA FE,2015,JEEP,2,104667,4.0,CINZA,4
35962,SANTA FE,2013,JEEP,2,190000,4.0,CINZA,4
31747,SANTA FE,2014,JEEP,2,20900,4.0,PRETO,4
36865,SANTA FE,2014,JEEP,2,144009,4.0,PRATA,4
46490,SANTA FE,2013,JEEP,2,90220,4.0,PRETO,4
51373,SANTA FE,2015,JEEP,2,63323,4.0,PRETO,4
28391,SANTA FE,2013,JEEP,2,45881,4.0,BRANCO,4
96071,SANTA FE,2018,JEEP,22,5964,4.0,BRANCO,4
34406,SANTA FE,2016,JEEP,2,185011,4.0,BRANCO,4
28225,SANTA FE,2014,JEEP,2,39138,4.0,BRANCO,4
49798,SANTA FE,2015,JEEP,2,93555,4.0,BRANCO,4
51965,SANTA FE,2016,JEEP,2,49515,4.0,BRANCO,4
24327,SANTA FE,2011,JEEP,22,126799,4.0,PRATA,4
21953,SANTA FE,2011,JEEP,2,166401,4.0,CINZA,4
123330,SANTA FE,2019,JEEP,22,29816,4.0,MARROM,4
25810,SANTA FE,2012,JEEP,22,187274,4.0,PRETO,4
58579,SANTA FE,2016,JEEP,22,111648,4.0,CINZA,4
50037,SANTA FE,2016,JEEP,2,121902,4.0,PRETO,4
40976,SANTA FE,2014,JEEP,2,151000,4.0,PRETO,4
55230,SANTA FE,2018,JEEP,2,49396,4.0,BRANCO,4
24327,SANTA FE,2011,JEEP,2,177194,4.0,BRANCO,4
45436,SANTA FE,2014,JEEP,2,122904,4.0,AZUL,4
48697,SANTA FE,2015,JEEP,2,155797,4.0,BRANCO,4
51965,SANTA FE,2016,JEEP,2,59515,4.0,AZUL,4
15900,SANTA FE,2010,JEEP,2,230314,4.0,CINZA,4
44846,SANTA FE,2017,JEEP,22,21037,4.0,AZUL,4
49723,SANTA FE,2016,JEEP,2,142037,4.0,PRETO,4
40387,SANTA FE,2014,JEEP,22,56809,4.0,BRANCO,4
43548,SANTA FE,2016,JEEP,2,135264,4.0,PRETO,4
45138,SANTA FE,2016,JEEP,2,140633,4.0,AZUL,4
38894,SANTA FE,2013,JEEP,2,166476,4.0,CINZA,4
26999,SANTA FE,2011,JEEP,2,164651,4.0,BRANCO,4
42764,SANTA FE,2013,JEEP,22,164593,4.0,CINZA,4
95739,SANTA FE,2019,MINIVAN,22,9087,4.0,AZUL,4
24920,SANTA FE,2011,JEEP,2,117139,4.0,CINZA,4
36231,SANTA FE,2012,JEEP,2,68359,4.0,PRATA,4
40769,SANTA FE,2016,JEEP,22,23216,4.0,BRANCO,4
25512,SANTA FE,2010,JEEP,22,161642,4.0,PRATA,4
59837,SANTA FE,2018,JEEP,2,41778,4.0,AZUL,4
41720,SANTA FE,2016,JEEP,2,129388,4.0,CINZA,4
38445,SANTA FE,2016,JEEP,2,180000,4.0,PRATA,4
