Preco_Seguro,Fabricante,Modelo,Ano,Categoria,Interior_Couro,Tipo_Combustivel,Volume_Motor,Quilometragem,Cilindros,Tipo_Cambio,Tracao_Rodas,Portas,Rodas,Cor,Airbag
19130,MERCEDES-BENZ,CLS 550,2010,SEDAN,SIM,GASOLINA,55,157000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,10
9408,HONDA,FIT,2012,HATCHBACK,NÃO,HIBRIDO,13,64000,4.0,VARIADO,FRENTE,04,DIREITA,PRETO,4
15367,VOLKSWAGEN,PASSAT,2013,SEDAN,SIM,DIESEL,20,179200,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BRANCO,16
5959,CHEVROLET,AVALANCHE,2011,SEDAN,SIM,GASOLINA,53,246976,8.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
26594,HYUNDAI,H1,2014,MINIVAN,SIM,DIESEL,25,179918,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
36065,TOYOTA,AVALON LIMITED,2013,SEDAN,SIM,HIBRIDO,25,92200,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BEGE,12
26343,KIA,CERATO K3,2016,SEDAN,SIM,DIESEL,16,29000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,8
6000,JEEP,GRAND CHEROKEE,1993,JEEP,NÃO,GASOLINA,4,240000,6.0,AUTOMATICO,4x4,04,ESQUERDA,VERDE,5
40142,LEXUS,GX 470,2010,JEEP,SIM,GASOLINA,46,357246,8.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,0
14000,HYUNDAI,ELANTRA,2013,SEDAN,NÃO,GASOLINA,18,50000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,10
17923,CHEVROLET,CRUZE,2014,SEDAN,SIM,GASOLINA,14,127842,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
54518,HYUNDAI,TUCSON,2017,JEEP,SIM,GASOLINA,16,40193,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
10349,OPEL,ASTRA G,2003,HATCHBACK,NÃO,GASOLINA,16,180000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,6
8154,TOYOTA,IST,2002,HATCHBACK,NÃO,GASOLINA,13,115000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRATA,7
7527,VOLKSWAGEN,PASSAT,2013,SEDAN,SIM,DIESEL,2,132310,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
3450,TOYOTA,CAMRY,2017,SEDAN,SIM,GASOLINA,25,60762,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
22063,HYUNDAI,TUCSON,2010,JEEP,SIM,DIESEL,2,142264,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
2901,HONDA,CIVIC,2012,SEDAN,SIM,HIBRIDO,15,146403,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,0
4704,TOYOTA,COROLLA,2013,SEDAN,SIM,GASOLINA,18,227371,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
5331,VOLKSWAGEN,PASSAT,2002,SEDAN,SIM,GASOLINA,28,175000,6.0,MANUAL,FRENTE,04,ESQUERDA,CINZA,6
16900,HONDA,FIT,2013,HATCHBACK,SIM,GASOLINA,15,70000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
18189,NISSAN,ROGUE,2010,JEEP,SIM,GASOLINA,25,122000,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,4
5331,MAZDA,MPV,2000,MINIVAN,NÃO,GASOLINA,25,127000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERDE,4
42651,MERCEDES-BENZ,GLA 250,2017,JEEP,SIM,GASOLINA,2,44995,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
15524,TOYOTA,PRIUS,2012,HATCHBACK,NÃO,HIBRIDO,18,122324,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,7
17249,BMW,530,2007,SEDAN,SIM,GASOLINA,3,111111,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,CINZA,10
73071,LEXUS,GS 350,2013,SEDAN,SIM,GASOLINA,35,56000,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,12
28909,HYUNDAI,ELANTRA,2017,SEDAN,SIM,DIESEL,16,98000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
8467,HYUNDAI,SONATA,2012,SEDAN,SIM,LPG,2,573249,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
14426,HYUNDAI,SONATA,2014,SEDAN,SIM,LPG,2,169024,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
9000,VOLKSWAGEN,SHARAN,2011,MINIVAN,NÃO,GASOLINA,14,126000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRATA,6
30734,MERCEDES-BENZ,E 350,2014,SEDAN,SIM,DIESEL,35,200179,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
22580,TOYOTA,CAMRY,2013,SEDAN,SIM,GASOLINA,25,156666,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
7464,HONDA,FIT,2014,HATCHBACK,SIM,HIBRIDO,13,114950,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
1333,FORD,FUSION,2016,SEDAN,SIM,GASOLINA,25,154850,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
59865,HYUNDAI,TUCSON,2019,JEEP,SIM,DIESEL,16,13000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
49237,TOYOTA,TACOMA,2017,JEEP,SIM,GASOLINA,27,94262,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,BRANCO,12
68223,HYUNDAI,H1,2018,UNIVERSAL,SIM,DIESEL,25,27406,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AMARELO,4
7683,NISSAN,TIIDA,2006,SEDAN,SIM,CNG,18,200000,4.0,VARIADO,FRENTE,04,ESQUERDA,PRATA,2
22266,FORD,FUSION,2013,SEDAN,SIM,GASOLINA,16,85500,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,8
2430,MERCEDES-BENZ,E 350,2008,SEDAN,SIM,DIESEL,3,175614,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,12
33556,MERCEDES-BENZ,C 300,2015,SEDAN,SIM,GASOLINA,2,0,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,12
39161,SSANGYONG,ACTYON,2017,JEEP,SIM,DIESEL,16,73000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
16308,FORD,TRANSIT,2008,MICROBUS,NÃO,DIESEL,22,180000,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,2
17719,TOYOTA,CAMRY,2009,SEDAN,SIM,HIBRIDO,24,92000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,AZUL CLARO,8
43278,LEXUS,GX 460,2011,JEEP,SIM,GASOLINA,46,160138,8.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,0
20385,CHEVROLET,CRUZE,2017,SEDAN,NÃO,GASOLINA,14,42000,4.0,TIPTRONIC,FRENTE,5,ESQUERDA,PRETO,12
49858,HYUNDAI,TUCSON,2019,JEEP,SIM,DIESEL,2,48000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
8781,NISSAN,ELGRAND,1998,MINIVAN,SIM,DIESEL,32,230000,4.0,AUTOMATICO,4x4,04,DIREITA,BRANCO,4
9722,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,582376,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,LARANJA,4
21326,MERCEDES-BENZ,CLS 500,2006,SEDAN,SIM,GASOLINA,5,2000,8.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,CINZA,12
51075,HYUNDAI,TUCSON,2017,JEEP,SIM,DIESEL,2,40800,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
15241,HYUNDAI,GENESIS,2011,COUPE,SIM,GASOLINA,2,117492,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
2587,FORD,FUSION,2015,SEDAN,SIM,HIBRIDO,2,88795,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,0
15524,HYUNDAI,H1,2008,MINIVAN,SIM,DIESEL,25,56769,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
27911,MERCEDES-BENZ,C 250,2014,SEDAN,SIM,GASOLINA,18,70000,4.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,BEGE,8
4861,TOYOTA,CAMRY,2013,SEDAN,SIM,HIBRIDO,25,136861,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,12
29793,MERCEDES-BENZ,S 350,2005,SEDAN,SIM,GASOLINA,35,263000,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,0
18208,HYUNDAI,ELANTRA,2012,SEDAN,SIM,GASOLINA,16,95665,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
34497,TOYOTA,RAV 4 LE,2013,JEEP,NÃO,GASOLINA,25,65350,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BRANCO,12
6272,OPEL,ZAFIRA,2000,GOODS WAGON,NÃO,GASOLINA,18,130000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,0
4924,CHEVROLET,CAPTIVA,2007,JEEP,SIM,DIESEL,2,183923,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
4704,OPEL,VECTRA B,2000,HATCHBACK,NÃO,DIESEL,20,11111,4.0,MANUAL,FRENTE,04,ESQUERDA,VERMELHO,2
43576,HYUNDAI,H1,2016,UNIVERSAL,SIM,DIESEL,25,97129,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
7840,MERCEDES-BENZ,C 200,2001,SEDAN,SIM,CNG,2,140000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,PRETO,4
28225,TOYOTA,CHR,2018,JEEP,NÃO,GASOLINA,2,24000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,8
2352,MAZDA,323,1998,HATCHBACK,NÃO,GASOLINA,15,300000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,2
18817,CHEVROLET,CRUZE,2017,HATCHBACK,SIM,GASOLINA,14,29094,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,0
4861,FORD,FUSION,2015,SEDAN,SIM,HIBRIDO,2,148709,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,12
13172,LEXUS,RX 450,2010,JEEP,SIM,HIBRIDO,35,186005,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,12
37320,MERCEDES-BENZ,E 350 ᲐᲛᲒ,2013,SEDAN,SIM,GASOLINA,35,156800,4.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
39201,TOYOTA,CAMRY,2015,SEDAN,SIM,HIBRIDO,25,35000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,10
36426,HYUNDAI,ELANTRA,2018,SEDAN,SIM,LPG,16,35643,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
8467,HONDA,CIVIC,2006,HATCHBACK,NÃO,GASOLINA,18,250000,4.0,MANUAL,FRENTE,04,DIREITA,CINZA,4
7840,MERCEDES-BENZ,CLK 320,2000,COUPE,SIM,GASOLINA,32,255000,6.0,TIPTRONIC,TRASEIRA,02,ESQUERDA,PRATA,4
12701,HONDA,CR-V,2015,JEEP,SIM,GASOLINA,24,117158,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
8154,SUBARU,FORESTER,2012,JEEP,SIM,GASOLINA,25,281659,4.0,AUTOMATICO,4x4,04,ESQUERDA,AZUL,0
46414,TOYOTA,AVALON,2015,SEDAN,SIM,HIBRIDO,25,63645,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BRANCO,12
45160,MERCEDES-BENZ,ML 250,2015,JEEP,SIM,DIESEL,21,197338,4.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,12
100355,AUDI,A7 PRESTIGE,2016,SEDAN,SIM,GASOLINA,30,35000,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
1176,MITSUBISHI,COLT LANCER,2014,HATCHBACK,SIM,GASOLINA,2,136634,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
12231,HYUNDAI,ELANTRA,2013,COUPE,NÃO,GASOLINA,18,77000,6.0,MANUAL,FRENTE,02,ESQUERDA,BEGE,0
5802,TOYOTA,PRIUS,2007,HATCHBACK,SIM,HIBRIDO,15,140000,4.0,VARIADO,FRENTE,04,ESQUERDA,VERDE,12
2901,HYUNDAI,SONATA,2018,SEDAN,SIM,GASOLINA,24,45494,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
1882,TOYOTA,PRIUS,2017,SEDAN,SIM,HIBRIDO,18,47672,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
22894,NISSAN,PATHFINDER,2010,SEDAN,NÃO,GASOLINA,4,109100,12.0,AUTOMATICO,4x4,04,ESQUERDA,AZUL,12
11290,HONDA,FIT,2013,SEDAN,NÃO,HIBRIDO,13,145000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRATA,8
6586,BMW,318,1997,SEDAN,NÃO,LPG,18,270000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,VERDE,2
14426,TOYOTA,CAMRY,2006,SEDAN,SIM,HIBRIDO,24,188800,4.0,VARIADO,FRENTE,04,ESQUERDA,CINZA,8
36065,MITSUBISHI,OUTLANDER,2016,JEEP,SIM,GASOLINA,24,39000,4.0,VARIADO,FRENTE,04,ESQUERDA,PRATA,12
27284,TOYOTA,CAMRY SE,2014,SEDAN,SIM,GASOLINA,25,52000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
21639,SUBARU,FORESTER,2016,JEEP,NÃO,GASOLINA,25,34000,4.0,VARIADO,4x4,04,ESQUERDA,BRANCO,7
7840,HYUNDAI,I30,2009,HATCHBACK,SIM,GASOLINA,16,140000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
7840,MERCEDES-BENZ,E 200,1998,SEDAN,NÃO,CNG,2,180003,4.0,MANUAL,TRASEIRA,04,ESQUERDA,PRETO,4
1646,MERCEDES-BENZ,GLE 350,2016,JEEP,SIM,GASOLINA,3,59099,6.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,0
24198,HYUNDAI,TUCSON,2013,JEEP,SIM,DIESEL,2,124000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
25365,HONDA,FIT,2013,HATCHBACK,SIM,GASOLINA,15,34682,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
1725,CHEVROLET,MALIBU,2014,SEDAN,SIM,GASOLINA,25,310061,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,12
17249,TOYOTA,PRIUS,2012,SEDAN,NÃO,HIBRIDO,18,22400,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,8
31361,HYUNDAI,SONATA,2014,SEDAN,SIM,GASOLINA,20,62000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BRANCO,12
4704,HYUNDAI,ELANTRA,2007,SEDAN,SIM,DIESEL,16,54279,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
12720,CHEVROLET,CRUZE,2011,SEDAN,SIM,GASOLINA,18,135759,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
26372,HYUNDAI,TUCSON,2013,JEEP,SIM,DIESEL,2,120534,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
13485,BMW,X5,2003,JEEP,SIM,LPG,3,189000,6.0,TIPTRONIC,4x4,04,DIREITA,PRETO,10
25591,HYUNDAI,ELANTRA,2014,SEDAN,SIM,GASOLINA,16,140000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
6429,MERCEDES-BENZ,C 300,2010,SEDAN,SIM,GASOLINA,3,108517,6.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,12
39829,LEXUS,GX 460,2010,JEEP,SIM,GASOLINA,46,155821,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
13172,MERCEDES-BENZ,E 350,2011,SEDAN,SIM,DIESEL,55,325811,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
8097,DAEWOO,LACETTI,2009,SEDAN,SIM,GASOLINA,16,130000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
12388,BMW,X5,2012,JEEP,SIM,DIESEL,3,420794,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
18503,HYUNDAI,SONATA,2012,SEDAN,NÃO,HIBRIDO,2,280480,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,9
12231,HONDA,INSIGHT,2010,SEDAN,NÃO,HIBRIDO,13,150000,4.0,VARIADO,FRENTE,04,ESQUERDA,PRETO,12
17054,HYUNDAI,H1,2011,UNIVERSAL,SIM,DIESEL,25,237853,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
5300,HONDA,STREAM,2001,UNIVERSAL,NÃO,GASOLINA,2,111000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,6
9565,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,42000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,LARANJA,4
24302,CHEVROLET,MALIBU,2015,SEDAN,SIM,DIESEL,2,60618,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
18817,TOYOTA,CAMRY,2009,SEDAN,SIM,GASOLINA,24,230400,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
1960,NISSAN,ALTIMA,2014,SEDAN,SIM,GASOLINA,25,127918,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,12
17249,HYUNDAI,SONATA,2016,SEDAN,NÃO,GASOLINA,24,77000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,10
15530,HYUNDAI,SONATA,2016,SEDAN,SIM,LPG,2,280016,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
11290,HYUNDAI,SONATA,2016,SEDAN,SIM,LPG,2,270874,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
24148,TOYOTA,PRIUS,2013,HATCHBACK,NÃO,HIBRIDO,18,118000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL CLARO,12
10036,HYUNDAI,SONATA,2014,SEDAN,SIM,LPG,2,362868,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
18817,HYUNDAI,ELANTRA,2015,SEDAN,NÃO,GASOLINA,18,85000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
10349,LEXUS,CT 200H,2014,HATCHBACK,SIM,HIBRIDO,18,132563,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,0
9252,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,391625,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,LARANJA,4
55823,HYUNDAI,TUCSON,2018,JEEP,SIM,DIESEL,17,38577,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
25089,TOYOTA,CAMRY,2013,SEDAN,SIM,GASOLINA,25,132800,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,AZUL,12
18669,HYUNDAI,H1,2011,MINIVAN,SIM,DIESEL,25,52686,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
15053,FORD,TRANSIT,2001,MICROBUS,NÃO,DIESEL,24,253206,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BRANCO,2
10660,HONDA,FIT,2014,HATCHBACK,SIM,HIBRIDO,15,76525,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
37000,HYUNDAI,TUCSON,2016,JEEP,SIM,DIESEL,2,80000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
18826,SSANGYONG,REXTON,2011,JEEP,SIM,DIESEL,2,186412,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
14583,MERCEDES-BENZ,E 350,2011,SEDAN,SIM,DIESEL,35,230696,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
21012,MERCEDES-BENZ,VITO,2007,MINIVAN,NÃO,DIESEL,22,285000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,VERMELHO,4
5645,MITSUBISHI,I,2011,HATCHBACK,NÃO,GASOLINA,07,92000,3.0,AUTOMATICO,FRENTE,04,DIREITA,MARROM,2
18826,SSANGYONG,ACTYON,2010,JEEP,SIM,DIESEL,2,120000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
22649,HYUNDAI,TUCSON,2011,JEEP,SIM,DIESEL,2,142000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
16590,HYUNDAI,H1,2011,MINIVAN,SIM,DIESEL,25,42415,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
31988,TOYOTA,CAMRY,2014,SEDAN,NÃO,HIBRIDO,25,51000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
8624,DAEWOO,LACETTI,2009,SEDAN,SIM,GASOLINA,2,19999,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
21012,TOYOTA,CAMRY,2015,SEDAN,NÃO,HIBRIDO,25,89000,4.0,VARIADO,FRENTE,04,ESQUERDA,PRATA,0
10663,HONDA,FIT,2014,HATCHBACK,NÃO,HIBRIDO,15,114000,4.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,8
13485,VOLKSWAGEN,GTI,2006,HATCHBACK,NÃO,GASOLINA,20,161000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRETO,8
5331,MITSUBISHI,COLT,2003,HATCHBACK,NÃO,GASOLINA,13,241589,4.0,VARIADO,FRENTE,04,DIREITA,AZUL CLARO,5
7370,OPEL,ZAFIRA,2000,MINIVAN,NÃO,GASOLINA,18,260000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,6
11900,FORD,TRANSIT,2003,MICROBUS,SIM,DIESEL,20,195000,6.0,MANUAL,FRENTE,02,ESQUERDA,AMARELO,4
17249,VOLKSWAGEN,JETTA,2015,SEDAN,SIM,GASOLINA,18,55000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,10
4391,MITSUBISHI,PAJERO MINI,2006,JEEP,NÃO,GASOLINA,07,314000,3.0,MANUAL,4x4,02,DIREITA,PRATA,2
17876,FORD,C-MAX,2013,HATCHBACK,SIM,HIBRIDO,2,120000,4.0,TIPTRONIC,FRENTE,04,DIREITA,PRATA,10
11604,HONDA,FIT,2010,HATCHBACK,NÃO,HIBRIDO,13,157000,4.0,TIPTRONIC,FRENTE,04,DIREITA,BRANCO,2
13799,BMW,750,2005,SEDAN,SIM,GASOLINA,48,240000,8.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,12
40769,TOYOTA,RAV 4 S P O R T,2017,JEEP,NÃO,GASOLINA,25,76000,4.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
7997,LEXUS,RX 400,2008,JEEP,SIM,HIBRIDO,35,244731,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
7840,MERCEDES-BENZ,E 250,1995,SEDAN,NÃO,DIESEL,25,410918,2.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,2
14113,VOLKSWAGEN,JETTA,2011,SEDAN,SIM,GASOLINA,25,156800,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,12
11917,HONDA,FIT,2011,HATCHBACK,NÃO,HIBRIDO,13,188000,4.0,AUTOMATICO,FRENTE,04,DIREITA,AZUL,8
12777,HYUNDAI,SONATA,2013,SEDAN,SIM,GASOLINA,2,162558,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
18817,TOYOTA,PRIUS C,2013,HATCHBACK,NÃO,HIBRIDO,15,130000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,12
23521,TOYOTA,CAMRY,2012,SEDAN,SIM,HIBRIDO,25,83000,4.0,VARIADO,FRENTE,04,ESQUERDA,PRATA,10
22580,AUDI,Q5,2010,JEEP,SIM,GASOLINA,32,150400,6.0,TIPTRONIC,4x4,04,ESQUERDA,CINZA,7
12544,TOYOTA,PRIUS,2011,HATCHBACK,NÃO,HIBRIDO,18,284678,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
9722,CHEVROLET,CRUZE,2014,SEDAN,NÃO,GASOLINA,14,121000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,VERDE,10
3450,HYUNDAI,SONATA,2011,SEDAN,SIM,HIBRIDO,24,224349,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,0
1882,TOYOTA,PRIUS,2014,HATCHBACK,SIM,HIBRIDO,18,263392,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,12
15991,FORD,TRANSIT,2007,MICROBUS,NÃO,DIESEL,22,280000,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,2
11133,TOYOTA,CAMRY,2014,SEDAN,SIM,HIBRIDO,25,179381,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
34184,MERCEDES-BENZ,E 350,2012,SEDAN,SIM,GASOLINA,35,133000,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,12
21169,CHEVROLET,CRUZE,2018,SEDAN,NÃO,GASOLINA,14,25304,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,MARROM,8
7495,CHEVROLET,CAPTIVA,2008,JEEP,SIM,DIESEL,2,71486,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
4861,LEXUS,CT 200H,2011,HATCHBACK,SIM,HIBRIDO,18,95590,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
13485,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,72369,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
81539,LEXUS,GX 460,2016,JEEP,SIM,GASOLINA,46,155976,8.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,0
20005,HYUNDAI,ELANTRA,2012,SEDAN,SIM,GASOLINA,16,147718,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
3000,SUBARU,OUTBACK,2003,GOODS WAGON,NÃO,GASOLINA,25,1000,6.0,TIPTRONIC,4x4,04,DIREITA,AZUL,6
11917,TOYOTA,CAMRY,2007,SEDAN,NÃO,HIBRIDO,24,200000,4.0,VARIADO,FRENTE,04,ESQUERDA,CINZA,12
84675,MERCEDES-BENZ,GLC 300,2018,SEDAN,SIM,GASOLINA,20,4500,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,12
7840,MERCEDES-BENZ,E 200,1998,SEDAN,NÃO,CNG,2,180003,4.0,MANUAL,TRASEIRA,04,ESQUERDA,PRETO,4
12570,CHEVROLET,LACETTI,2010,SEDAN,SIM,GASOLINA,18,152293,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
17249,LINCOLN,NAVIGATOR,2004,JEEP,SIM,LPG,54,464000,8.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,6
